,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1,-0.0006632357835769653,0.0003883093595504761,-0.001561284065246582,0.0016626939177513123,0.008848153054714203,0.004076831042766571,0.0030130892992019653,-0.005692280828952789,0.0003627687692642212,-0.0017561912536621094,0.0002697259187698364,-0.001777365803718567,0.00200769305229187,-0.02822558581829071,-0.001403510570526123,-0.0009711086750030518,-0.00018639862537384033,-0.011974155902862549,-0.0029656514525413513,-0.0028040558099746704,0.00464785099029541
2,-0.0010911375284194946,-0.003389120101928711,-0.005035623908042908,0.0008532032370567322,0.01073358952999115,0.0024956166744232178,0.000393599271774292,-0.005454808473587036,0.0026456117630004883,-0.0021689236164093018,-0.001013249158859253,-0.0008237063884735107,0.0034517645835876465,-0.031580135226249695,0.01751011610031128,0.0008598044514656067,-0.007396578788757324,-0.012926310300827026,-0.00011759251356124878,-0.0008217990398406982,1.675635576248169e-05
3,-0.0004893019795417786,-0.004630103707313538,-0.005640000104904175,0.0016836896538734436,0.009101927280426025,-0.0001273229718208313,0.0015030503273010254,-0.005140282213687897,-0.0030827373266220093,-0.0014487802982330322,0.006833702325820923,-0.003328755497932434,0.0033189356327056885,-0.05318082869052887,6.727874279022217e-05,-0.002231679856777191,-0.0005115121603012085,0.001318410038948059,0.0018715932965278625,-0.0002956762909889221,0.0030751079320907593
4,-0.00043088197708129883,-0.002173677086830139,0.0006332546472549438,0.0016003772616386414,0.0036780759692192078,-0.003271341323852539,0.0017774105072021484,-0.004865109920501709,0.00030675530433654785,0.0003727376461029053,0.0012874007225036621,0.0018368363380432129,0.00019946694374084473,-0.04325658082962036,0.0018115341663360596,-0.0019751042127609253,-0.0024280697107315063,-0.008959546685218811,-9.371340274810791e-05,-0.0012264028191566467,0.002622440457344055
5,0.00034705549478530884,0.0016155093908309937,-0.0011492222547531128,-7.583945989608765e-05,0.00026066601276397705,0.002395235002040863,0.00022739917039871216,-0.004561886191368103,-0.002211332321166992,-0.0006259232759475708,-0.002872765064239502,-0.00010620057582855225,0.0027672946453094482,-0.042088285088539124,-0.0025063008069992065,9.827315807342529e-05,-0.003152608871459961,0.016962528228759766,0.0029456913471221924,0.0015678256750106812,0.00511479377746582
6,-0.0011084526777267456,-0.003571242094039917,-0.00411657989025116,0.0012624338269233704,0.009374022483825684,0.003409184515476227,0.0016613602638244629,-0.0046454668045043945,-0.002095460891723633,-0.0003890693187713623,0.008571818470954895,-0.0029488801956176758,0.0005245804786682129,-0.01803530752658844,-0.01348637044429779,-0.00095328688621521,-0.0012896060943603516,0.0013911277055740356,-0.004904203116893768,-8.392333984375e-05,0.0027391910552978516
7,-0.0008239075541496277,-0.003952682018280029,-0.003814414143562317,0.000867500901222229,0.011525198817253113,0.0034143924713134766,0.0013639628887176514,-0.004024207592010498,0.00029540061950683594,-0.001299440860748291,-0.0038950294256210327,-0.0021663308143615723,0.0030560046434402466,-0.014158770442008972,0.00991453230381012,0.0013486668467521667,-0.003902152180671692,0.001425042748451233,-0.0020697936415672302,-0.0018288865685462952,0.003598839044570923
8,-0.0017014369368553162,-0.0009974390268325806,0.002533644437789917,0.0018464699387550354,0.006931394338607788,0.002138301730155945,0.0020279958844184875,-0.005201943218708038,0.0005944371223449707,0.00022144615650177002,0.007752016186714172,-0.0017991364002227783,0.0017426162958145142,-0.02358141541481018,-0.01421426236629486,-0.0008413046598434448,0.002360701560974121,0.007499143481254578,0.006016910076141357,-0.0005617439746856689,0.0026593059301376343
9,-0.0008195191621780396,-0.0035783201456069946,-0.00343342125415802,0.0014399364590644836,0.007070660591125488,0.004565916955471039,-0.0022102519869804382,-0.0031011104583740234,-0.0015938133001327515,-0.0007519721984863281,0.00320318341255188,-0.0027337223291397095,0.002657681703567505,-0.020641490817070007,0.014501765370368958,-0.0007711201906204224,-0.0021807104349136353,-0.001603543758392334,-0.00011085718870162964,0.004311457276344299,0.0005679875612258911
10,0.0006212145090103149,-0.0003145486116409302,0.0016909390687942505,0.001372121274471283,0.00785917043685913,0.004899308085441589,-8.302181959152222e-05,-0.0025972574949264526,4.369020462036133e-05,-0.0011854171752929688,0.0033682137727737427,-0.007206156849861145,0.004495486617088318,-0.005698829889297485,-0.00940297544002533,0.0001823902130126953,4.424154758453369e-05,-0.0008683651685714722,0.0011589452624320984,0.00036466121673583984,-0.0014320909976959229
11,-0.0004542320966720581,0.0006516575813293457,0.0063370466232299805,0.002046942710876465,0.008404657244682312,0.002589121460914612,-0.0006250888109207153,-0.003115445375442505,-0.00021666288375854492,-0.002408243715763092,0.007356509566307068,-0.006698712706565857,0.0010867863893508911,-0.007514327764511108,0.003774017095565796,-0.000907406210899353,-0.0011816322803497314,0.009341657161712646,0.0009642094373703003,0.000367872416973114,0.003545135259628296
